Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Color (product.metafields.shopify.color-pattern),Size (product.metafields.shopify.size),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Philippines,Price / Philippines,Compare At Price / Philippines,Status
sally-kidshoes,SALLY G,"<p><strong data-mce-fragment=""1"">Feature</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Vicrotech Material</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam insole</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Advantage</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Flexible, water resistant</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam for added comfort and cushioning</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Added style flexible, water resistant</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Benefit</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Durable</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Better distribution of balance</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Durable, better aesthetics</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Easy to wear</span></p>
<p><span data-mce-fragment=""1"">Foot Type Guide : Narrow</span></p>",EASY SOFT PH,Apparel & Accessories > Shoes,Kids,"Girls, Hook Strap, Kids",TRUE,Color,Black,,Size,30,,,,,10100006Y301000000001,0,shopify,6,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_SALLYYG_5_copy.jpg?v=1738910795,1,,FALSE,,,,,,,,,,,,,,,0,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_SALLYYG_5_copy.jpg?v=1738910795,g,,,TRUE,,,active
sally-kidshoes,,,,,,,,,Black,,,31,,,,,10100006Y311000000001,0,shopify,4,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_SALLYYG_1_copy.jpg?v=1738910795,2,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_SALLYYG_5_copy.jpg?v=1738910795,g,,,,,,
sally-kidshoes,,,,,,,,,Black,,,32,,,,,10100006Y321000000001,0,shopify,4,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_SALLYYG_6_copy.jpg?v=1738910795,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_SALLYYG_5_copy.jpg?v=1738910795,g,,,,,,
sally-kidshoes,,,,,,,,,Black,,,33,,,,,10100006Y331000000001,0,shopify,2,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_SALLYYG_2_copy.jpg?v=1738910795,4,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_SALLYYG_5_copy.jpg?v=1738910795,g,,,,,,
sally-kidshoes,,,,,,,,,Black,,,34,,,,,10100006Y341000000001,0,shopify,4,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_SALLYYG_4_copy.jpg?v=1738910795,5,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_SALLYYG_5_copy.jpg?v=1738910795,g,,,,,,
sally-kidshoes,,,,,,,,,Black,,,35,,,,,10100006Y351000000001,0,shopify,4,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_SALLYYG_3_copy.jpg?v=1738910795,6,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_SALLYYG_5_copy.jpg?v=1738910795,g,,,,,,
rilley-kidshoes,RILEY,"<p><strong data-mce-fragment=""1"">Feature</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Vicrotech Material</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam insole</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Advantage</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Flexible, water resistant</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam for added comfort and cushioning</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Benefit</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Durable</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Better distribution of balance</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Easy to wear</span></p>
<p><span data-mce-fragment=""1"">Foot Type Guide : Wide</span></p>",EASY SOFT PH,Apparel & Accessories > Shoes,Kids,"Flats, Girls, Kids",TRUE,Color,Black,,Size,30,,,,,3265006C301000000001,0,shopify,5,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESRILEYKIDSBLACK_5.jpg?v=1738910796,1,,FALSE,,,,,,,,,,,,,,,0,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESRILEYKIDSBLACK_5.jpg?v=1738910796,g,,,TRUE,,,active
rilley-kidshoes,,,,,,,,,Black,,,31,,,,,3265006C311000000001,0,shopify,6,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESRILEYKIDSBLACK_1.jpg?v=1738910796,2,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESRILEYKIDSBLACK_5.jpg?v=1738910796,g,,,,,,
rilley-kidshoes,,,,,,,,,Black,,,32,,,,,3265006C321000000001,0,shopify,4,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESRILEYKIDSBLACK_6.jpg?v=1738910797,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESRILEYKIDSBLACK_5.jpg?v=1738910796,g,,,,,,
rilley-kidshoes,,,,,,,,,Black,,,33,,,,,3265006C331000000001,0,shopify,3,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESRILEYKIDSBLACK_2.jpg?v=1738910797,4,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESRILEYKIDSBLACK_5.jpg?v=1738910796,g,,,,,,
rilley-kidshoes,,,,,,,,,Black,,,34,,,,,3265006C341000000001,0,shopify,3,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESRILEYKIDSBLACK_4.jpg?v=1738910797,5,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESRILEYKIDSBLACK_5.jpg?v=1738910796,g,,,,,,
rilley-kidshoes,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESRILEYKIDSBLACK_3.jpg?v=1738910797,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
marsha-kidshoes,MARSHA,"<p><strong data-mce-fragment=""1"">Feature</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Vicrotech Material</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam insole</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Advantage</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Flexible, water resistant</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam for added comfort and cushioning</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Added style flexible, water resistant</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Benefit</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Durable</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Better distribution of balance</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Durable, better aesthetics</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Easy to wear</span></p>
<p><span data-mce-fragment=""1"">Foot Type Guide : Narrow</span></p>",EASY SOFT PH,Apparel & Accessories > Shoes,Kids,"Girls, Hook Strap, Kids",TRUE,Color,Black,,Size,28,,,,,3267006Y281000000001,0,shopify,0,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_MARSHAkids_6_copy.jpg?v=1738910798,1,,FALSE,,,,,,,,,,,,,,,0,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_MARSHAkids_6_copy.jpg?v=1738910798,g,,,TRUE,,,active
marsha-kidshoes,,,,,,,,,Black,,,29,,,,,3267006Y291000000001,0,shopify,1,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_MARSHAkids_1_copy.jpg?v=1738910798,2,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_MARSHAkids_6_copy.jpg?v=1738910798,g,,,,,,
marsha-kidshoes,,,,,,,,,Black,,,30,,,,,3267006C301000000001,0,shopify,3,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_MARSHAkids_7_copy.jpg?v=1738910798,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_MARSHAkids_6_copy.jpg?v=1738910798,g,,,,,,
marsha-kidshoes,,,,,,,,,Black,,,31,,,,,3267006C311000000001,0,shopify,2,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_MARSHAkids_3_copy.jpg?v=1738910798,4,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_MARSHAkids_6_copy.jpg?v=1738910798,g,,,,,,
marsha-kidshoes,,,,,,,,,Black,,,32,,,,,3267006C321000000001,0,shopify,2,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_MARSHAkids_5_copy.jpg?v=1738910798,5,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_MARSHAkids_6_copy.jpg?v=1738910798,g,,,,,,
marsha-kidshoes,,,,,,,,,Black,,,33,,,,,3267006C331000000001,0,shopify,3,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_MARSHAkids_2_copy.jpg?v=1738910798,6,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_MARSHAkids_6_copy.jpg?v=1738910798,g,,,,,,
marsha-kidshoes,,,,,,,,,Black,,,34,,,,,3267006C341000000001,0,shopify,2,deny,manual,599,599,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_MARSHAkids_6_copy.jpg?v=1738910798,g,,,,,,
marsha-kidshoes,,,,,,,,,Black,,,35,,,,,3267006C351000000001,0,shopify,4,deny,manual,599,599,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_MARSHAkids_6_copy.jpg?v=1738910798,g,,,,,,
hillary-kidshoes,HILLARY,"<p><strong data-mce-fragment=""1"">Feature</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Vicrotech Material</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam insole</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Advantage</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Flexible, water resistant</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam for added comfort and cushioning</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Benefit</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Durable</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Better distribution of balance</span><br></p>
<p><span data-mce-fragment=""1"">Foot Type Guide : Wide</span></p>",EASY SOFT PH,Apparel & Accessories > Shoes,Kids,"2.2, Flats, Girls, Kids",TRUE,Color,Black,,Size,30,,,,,3263006C301000000001,0,shopify,4,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/HILLARY_5_copy.jpg?v=1738910800,1,,FALSE,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/HILLARY_5_copy.jpg?v=1738910800,g,,,TRUE,,,active
hillary-kidshoes,,,,,,,,,Black,,,31,,,,,3263006C311000000001,0,shopify,5,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/HILLARY_1_copy.jpg?v=1738910800,2,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/HILLARY_5_copy.jpg?v=1738910800,g,,,,,,
hillary-kidshoes,,,,,,,,,Black,,,32,,,,,3263006C321000000001,0,shopify,4,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/HILLARY_6_copy.jpg?v=1738910800,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/HILLARY_5_copy.jpg?v=1738910800,g,,,,,,
hillary-kidshoes,,,,,,,,,Black,,,33,,,,,3263006C331000000001,0,shopify,7,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/HILLARY_2_copy.jpg?v=1738910800,4,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/HILLARY_5_copy.jpg?v=1738910800,g,,,,,,
hillary-kidshoes,,,,,,,,,Black,,,34,,,,,3263006C341000000001,0,shopify,2,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/HILLARY_4_copy.jpg?v=1738910800,5,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/HILLARY_5_copy.jpg?v=1738910800,g,,,,,,
hillary-kidshoes,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/HILLARY_3_copy.jpg?v=1738910800,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
claire-kidshoes,CLAIRE,"<p><strong>Feature<br></strong>Vicrotech Material<br>Memory foam insole</p>
<p><strong>Advantage<br></strong>Flexible, water resistant<br>Memory foam for added comfort and cushioning<br>Added style flexible, water resistant</p>
<p><strong>Benefit<br></strong>Durable<br>Better distribution of balance<br>Durable, better aesthetics<br>Easy to wear</p>
<p>Foot Type Guide : Wide</p>",EASY SOFT PH,Apparel & Accessories > Shoes,Kids,"Girls, Hook Strap, Kids",TRUE,Color,Black,,Size,30,,,,,2461006C301000000001,0,shopify,2,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_CLAIREKIDS_5_copy.jpg?v=1738910801,1,,FALSE,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_CLAIREKIDS_5_copy.jpg?v=1738910801,g,,,TRUE,,,active
claire-kidshoes,,,,,,,,,Black,,,31,,,,,2461006C311000000001,0,shopify,2,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_CLAIREKIDS_1_copy.jpg?v=1738910801,2,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_CLAIREKIDS_5_copy.jpg?v=1738910801,g,,,,,,
claire-kidshoes,,,,,,,,,Black,,,32,,,,,2461006C321000000001,0,shopify,2,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_CLAIREKIDS_6_copy.jpg?v=1738910801,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_CLAIREKIDS_5_copy.jpg?v=1738910801,g,,,,,,
claire-kidshoes,,,,,,,,,Black,,,33,,,,,2461006C331000000001,0,shopify,2,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_CLAIREKIDS_2_copy.jpg?v=1738910801,4,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_CLAIREKIDS_5_copy.jpg?v=1738910801,g,,,,,,
claire-kidshoes,,,,,,,,,Black,,,34,,,,,2461006C341000000001,0,shopify,2,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_CLAIREKIDS_4_copy.jpg?v=1738910801,5,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_CLAIREKIDS_5_copy.jpg?v=1738910801,g,,,,,,
claire-kidshoes,,,,,,,,,Black,,,35,,,,,2461006C351000000001,0,shopify,2,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_CLAIREKIDS_3_copy.jpg?v=1738910802,6,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_CLAIREKIDS_5_copy.jpg?v=1738910801,g,,,,,,
venezia-kidshoes,VENEZIA BB,"<p><strong data-mce-fragment=""1"">Feature</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Vicrotech Material</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam insole</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Advantage</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Flexible, water resistant</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam for added comfort and cushioning</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Added style flexible, water resistant</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Benefit</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Durable</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Better distribution of balance</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Durable, better aesthetics</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Easy to wear</span></p>
<p><span data-mce-fragment=""1"">Foot Type Guide : Narrow</span></p>",EASY SOFT PH,Apparel & Accessories > Shoes,Kids,"Boys, Kids, Loafers",TRUE,Color,Black,,Size,35,,,,,3269006B351000000001,0,shopify,4,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESVENEZIABLACK_5_3c95080c-a5f1-4200-ae7a-5e1e775e5467.jpg?v=1738910803,1,,FALSE,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESVENEZIABLACK_5_3c95080c-a5f1-4200-ae7a-5e1e775e5467.jpg?v=1738910803,g,,,TRUE,,,active
venezia-kidshoes,,,,,,,,,Black,,,36,,,,,3269006B361000000001,0,shopify,4,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESVENEZIABLACK_1_c5d60285-c69b-4dc2-b4ea-f9dbb3dac8fb.jpg?v=1738910803,2,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESVENEZIABLACK_5_3c95080c-a5f1-4200-ae7a-5e1e775e5467.jpg?v=1738910803,g,,,,,,
venezia-kidshoes,,,,,,,,,Black,,,37,,,,,3269006B371000000001,0,shopify,4,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESVENEZIABLACK_6_118de91d-fcf1-4558-b347-0cf962c79da5.jpg?v=1738910803,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESVENEZIABLACK_5_3c95080c-a5f1-4200-ae7a-5e1e775e5467.jpg?v=1738910803,g,,,,,,
venezia-kidshoes,,,,,,,,,Black,,,38,,,,,3269006B381000000001,0,shopify,4,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESVENEZIABLACK_2_11b1fd20-389e-4d75-94c6-3e8e5368a398.jpg?v=1738910803,4,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESVENEZIABLACK_5_3c95080c-a5f1-4200-ae7a-5e1e775e5467.jpg?v=1738910803,g,,,,,,
venezia-kidshoes,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESVENEZIABLACK_4_beecb813-abd5-41dc-a606-6e095cea1586.jpg?v=1738910803,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
venezia-kidshoes,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESVENEZIABLACK_3_835d6d11-143f-4dc7-a95f-9f16369b36b5.jpg?v=1738910803,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
orlando-bb,ORLANDO BB,"<p><strong data-mce-fragment=""1"">Feature</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Vicrotech Material</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam insole</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Advantage</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Flexible, water resistant</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam for added comfort and cushioning</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Added style flexible, water resistant</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Benefit</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Durable</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Better distribution of balance</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Durable, better aesthetics</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Easy to wear</span></p>
<p><span data-mce-fragment=""1"">Foot Type Guide : Wide</span></p>",EASY SOFT PH,Apparel & Accessories > Shoes,Kids,"Boys, Kids, Velcro Strap",TRUE,Color,Black,,Size,35,,,,,3261006B351000000001,0,shopify,3,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESORLANDOKIDSBLACK_5.jpg?v=1738910804,1,,FALSE,,,,,,,,,,,,,,,0,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESORLANDOKIDSBLACK_5.jpg?v=1738910804,g,,,TRUE,,,active
orlando-bb,,,,,,,,,Black,,,36,,,,,3261006B361000000001,0,shopify,4,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESORLANDOKIDSBLACK_1.jpg?v=1738910804,2,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESORLANDOKIDSBLACK_5.jpg?v=1738910804,g,,,,,,
orlando-bb,,,,,,,,,Black,,,37,,,,,3261006B371000000001,0,shopify,4,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESORLANDOKIDSBLACK_6.jpg?v=1738910804,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESORLANDOKIDSBLACK_5.jpg?v=1738910804,g,,,,,,
orlando-bb,,,,,,,,,Black,,,38,,,,,3261006B381000000001,0,shopify,2,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESORLANDOKIDSBLACK_2.jpg?v=1738910804,4,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESORLANDOKIDSBLACK_5.jpg?v=1738910804,g,,,,,,
orlando-bb,,,,,,,,,Black,,,39,,,,,3261006B391000000001,0,shopify,5,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESORLANDOKIDSBLACK_4.jpg?v=1738910805,5,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESORLANDOKIDSBLACK_5.jpg?v=1738910804,g,,,,,,
orlando-bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESORLANDOKIDSBLACK_3.jpg?v=1738910805,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
orion-bb,ORION BB,"<p><strong data-mce-fragment=""1"">Feature</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Vicrotech Material</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam insole</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Advantage</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Flexible, water resistant</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam for added comfort and cushioning</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Added style flexible, water resistant</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Benefit</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Durable</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Better distribution of balance</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Durable, better aesthetics</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Easy to wear</span></p>
<p><span data-mce-fragment=""1"">Foot Type Guide : Narrow</span></p>",EASY SOFT PH,Apparel & Accessories > Shoes,Kids,"Boys, Kids, Velcro Strap",TRUE,Color,Black,,Size,35,,,,,2674006B351000000001,0,shopify,2,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESORIONKIDS_5_copy.jpg?v=1738910806,1,,FALSE,,,,,,,,,,,,,,,0,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESORIONKIDS_5_copy.jpg?v=1738910806,g,,,TRUE,,,active
orion-bb,,,,,,,,,Black,,,36,,,,,2674006B361000000001,0,shopify,1,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESORIONKIDS_1_copy.jpg?v=1738910806,2,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESORIONKIDS_5_copy.jpg?v=1738910806,g,,,,,,
